0;1;2;3;4;5
40482;Kfz-Reparatur;Pratzschwitzer Straáe 220;01796;Pirna/Birkwitz;1
40138;Kfz-Service Hertling;Herbert-Liebsch- Str. 4;01796;Pirna-Sonnenstein;1
5288;Die-Autogesellschaft-Dresden.de;Hauptstraáe 1;01809;Heidenau;1
40750;Dreihundert Dresden;Naumannstraáe 12 | Halle 14;01809;Heidenau;1
4231;Autohaus Olaf Streit;Ringstraáe 25;01809;Heidenau;1
40174;Autohaus in Berggieáhbel GmbH;Talstr. 4;01816;Bad Gottleuba - Berggieáhbel;1
40700;KFZ-Meisterbetrieb Lscher;Hauptstraáe 122;01816;Bad Gottleuba-Berggieáhbel;1
40749;Andreas Ebert;Hauptstraáe 16;01816;Bad Gottleuba-Berggieáhbel;1
40108;Autoservice Arnold;Talstr. 19;01816;Berggieáhbel;1
nan;nan;nan;nan;nan;nan
nan;W-09.00 Uhr BAR;nan;nan;nan;nan
4993;Schrage/Johne - PF;nan;nan;nan;1
4993;MFH - PF;nan;nan;nan;1
4672;Auto-Reparatur-Dienst;Reinberger Weg 32;01768;Hirschbach;1
nan;nan;nan;nan;nan;nan
nan;W-09.00 Uhr Tour;nan;nan;nan;nan
4747;Lackwerk LW GmbH;Bremer Straáe 5;01067;Dresden;1
5174;TD Performance;Radeburger Straáe 211;01109;Dresden;1
4117;Autohaus Zimmermann;Am Trachauer Bahnhof 9;01139;Dresden;1
2939;Autoservice Petters GmbH;Sternstraáe 14;01139;Dresden;1
4684;Firma Jens Drechsler;Zur Bachwiese 2;01156;Dresden;1
4959;Smart Repair u. Lackservice;Hamburger Str. 65a;01157;Dresden;1
4169;SachsenNetze GmbH;Fabrikstr.5;01159;Dresden;1
5049;R & A Fahrzeugservice und -han;Frbelstr. 30-32;01159;Dresden;1
5116;CAR-ART GmbH;Lbtauer Str. 55;01159;Dresden;1
4456;Silbermann Fahrzeugservice;Tharandter Strasse 63a;01159;Dresden;1
3044;ATW Fahrzeugteile;Frbelstr. 51a;01159;Dresden ;1
4015;Autoservice Hartmann;Altreick 26;01237;Dresden;1
5116;CAR-ART GmbH;Bismarkstr. 63;01257;Dresden;1
4326;Auto Trentzsch GbR;Bodenbacher Strasse 109;01277;Dresden;1
5445;Autoservice Laubegast;sterreicher Str. 63;01279;Dresden;1
5083;SMP GmbH;Alemannenstraáe 50;01309;Dresden;1
5253;Karosseriebau Trompter;Spenerstraáe 35;01309;Dresden;1
4891;Auto - Heller;Gohliser Straáe 24;01445;Radebeul;1
5603;Auto Christen;Schloáallee 9;01468;Moritzburg;1
5251;Dieáner & Mske GbR;Bockwener Ring 8;01665;Klipphausen;1
4795;p.r.o. Mobilien, Verwaltungs- ;Schachtstraáe 10 a;01705;Freital;1
4615;Reifen Roespel GmbH;Wilsdruffer Straáe 7;01705;Freital;1
4515;Reifen-& Autoservice Roespel ;Wilsdruffer Strasse 11;01723;Kesselsdorf;1
4426;Kfz-Meisterbetrieb Sllner;August Bebel Strasse 82;01728;Bannewitz;1
4297;Autohaus Hardtke GmbH;Dresdner Landstrasse 1;01728;Bannewitz;1
5598;Fahrzeug und Systemtechnik Ehring GmbH;Str. der MTS 1;01737;Braunsdorf;1
5342;Karosseriefachbetrieb Kirchner;Freitaler Straáe 8;01737;Tharandt/Groáopitz;1
4514;Karsten Noack;Reinberger Dorfstraáe 6a;01744;Dippoldiswalde/OT Reinberg;1
5428;Land-Bau-&Fahrzeugtechnik;Dorfstraáe 37;01768;Glashtte OT Luchau;1
5382;ASH Dirk Hger;Am Mhlgraben 3;01774;Klingenberg;1
nan;nan;nan;nan;nan;nan
nan;CB Anlief. T5, 9.15 Uhr;nan;nan;nan;nan
6002;FAMO Fahrzeug-und Motorenteile GmbH;Am Telering 1;03051;Cottbus;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T3, 9.30 Uhr;nan;nan;nan;nan
2571;Thomas Bode;Rosenowstr. 8;04357;Leipzig;1
nan;nan;nan;nan;nan;nan
nan;TA Anlief. T3, 9.30 Uhr;nan;nan;nan;nan
6005;FAMO Fahrzeug-und Motorenteile GmbH;Dewitzer Str. 77f;04425;Taucha;1
nan;nan;nan;nan;nan;nan
nan;PIR Anlief. 9.45 Uhr;nan;nan;nan;nan
4266;Auto-Service Mller GbR;Fritz-Schreiter-Strasse 31;01259;Dresden;1
40736;Jrgen Schiebel;Cotta B 16G;01796;Dohma;1
40672;Carzone Pirna;Lohmener Straáe 15a;01796;Pirna;1
40138;Kfz-Service Hertling;Herbert-Liebsch- Str. 4;01796;Pirna-Sonnenstein;1
4231;Autohaus Olaf Streit;Ringstraáe 25;01809;Heidenau;1
40174;Autohaus in Berggieáhbel GmbH;Talstr. 4;01816;Bad Gottleuba - Berggieáhbel;1
40627;Korrosionsschutz Schiebold;Lohmener Str. 13;01833;Drrrhrsdorf-Dittersbach;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T10, 10.00 Uhr;nan;nan;nan;nan
1422;Dietze & Schindler;Ladestraáe 2b;09465;Sehmatal-OT Sehma;1
2907;Autechna Autoteile;Am Abrahamschacht 4;09496;Marienberg;1
2907;Autechna Autoteile;Am Abrahamschacht 4;09496;Marienberg;1
1048;AUTOTEILE BRNER;Wolkensteiner Str. 18;09514;Pockau - Lengefeld;1
1590;Fa. Flade Thomas;Rungstockstr. 43;09526;Olbernhau/Sa;1
2145;Auto Lippmann;Kleinhartmannsdorfer Str. 7;09618;Brand-Erbisdorf;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T8, 10.00 Uhr;nan;nan;nan;nan
1408;Autoteile und Zubehr;Reichenbacher Str. 190a;08056;Zwickau;1
1168;Schafferus;Zwickauer Str. 194;08468;Reichenbach;1
nan;nan;nan;nan;nan;nan
nan;BZ T2 Anlief.9.45 Uhr;nan;nan;nan;nan
6001;FAMO Fahrzeug-und Motorenteile GmbH;Kleine Baschtzer Str. 1;02625;Bautzen;1
nan;nan;nan;nan;nan;nan
nan;FG Anlief. T10, 10.00 Uhr;nan;nan;nan;nan
6009;FAMO Fahrzeug-und Motorenteile GmbH;Brander Straáe 65;09599;Freiberg;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T2, 10.00 Uhr;nan;nan;nan;nan
1544;KLIEMT NUTZFAHRZEUGTEILE;Am Flugplatz 22;02828;Grlitz;1
nan;nan;nan;nan;nan;nan
nan;W-11.00 Uhr Tour;nan;nan;nan;nan
4747;Lackwerk LW GmbH;Bremer Straáe 5;01067;Dresden;1
5448;TM Reifen und Autoservice;Fischhausstr. 15b;01099;Dresden;1
4117;Autohaus Zimmermann;Am Trachauer Bahnhof 9;01139;Dresden;1
5161;Schubert - BVFS;Sternstr. 47;01139;Dresden;1
4606;Auto Becker;Altnossener Straáe 7;01156;Dresden / Gompitz;1
4169;SachsenNetze GmbH;Fabrikstr.5;01159;Dresden;1
5236;MSM by HUBraum GmbH;Frbelstraáe 20;01159;Dresden;1
4522;Autoservice Reichert GmbH ;Kesselsdorfer Strasse 99 ;01159;Dresden;1
5116;CAR-ART GmbH;Lbtauer Str. 55;01159;Dresden;1
4179;Dresdner Reifen Zentrale GmbH;Lbtauer Strasse 34-38;01159;Dresden;1
4021;Autohaus Friedewald;Altrcknitz 6;01217;Dresden;1
5530;Sgner's Fahrzeugtechnik;Burgstdter Str. 3;01219;Dresden;1
4812;Pauls Garage;Reicker Straáe 53;01219;Dresden;1
5195;Rob`s Kfz-Service;Enno-Heidebroeck-Str. 11;01237;Dresden;1
4860;Autoservice Grtner;Seidnitzer Weg 11;01237;Dresden;1
5202;AUTOMEISTEREI;Lilienthalstraáe 3;01257;Dresden;1
5287;Auto Werft Dresden;Str. des 17. Juni 11;01257;Dresden;1
5445;Autoservice Laubegast;sterreicher Str. 63;01279;Dresden;1
4413;Kfz-Meisterbetrieb Stege;Tolkewitzer Strasse 83;01279;Dresden;1
4430;Dietmar Beerwart ;Hertelstrasse 17;01307;Dresden;1
4013;Alf Hse - Autoservice;Geisingstr.30;01309;Dresden;1
5256;Peers Garage - Freie KFZ-Werkstatt;Quohrener Str. 36;01324;Dresden;1
2831;MLTec Automotive GmbH;Weinbergstr. 4;01445;Radebeul;1
5416;Autohaus Lassotta GmbH;Berghausstr. 2a;01662;Meiáen;1
4043;autoBURGK Lohse;Burgker Straáe 145;01705;Freital;1
4050;Auto Haase;Coschtzer Straáe 46;01705;Freital;1
4507;FREIE KFZ-WERKSTATT;Poststrasse 3;01705;Freital;1
4795;p.r.o. Mobilien, Verwaltungs- ;Schachtstraáe 10 a;01705;Freital;1
4318;Peugeot Bttner ;Steigerstraáe 1;01705;Freital;1
4041;Helmut Hammerschmidt KFZ;Wilsdruffer Straáe 65;01705;Freital;1
4754;Kfz-Meister Jens Jahn;Straáe des Friedens 37;01723;Kesselsdorf;1
4297;Autohaus Hardtke GmbH;Dresdner Landstrasse 1;01728;Bannewitz;1
4723;KFZ-Werkstatt Auto-Gut;Poisentalstraáe 24;01728;Bannewitz;1
5352;Tilo Hofmann;Hauptstr. 11;01728;Bannewitz / OT Possendorf;1
4271;Autohaus Godzik OHG;Hauptstrasse 9a;01728;Bannewitz/OT Possendorf;1
4877;Karosseriebau Henschke;Rundteil 5a;01728;Possendorf;1
4331;FTT Fahrzeug Technik Tharandt;Dresdner Straáe 36b;01737;Tharandt;1
4565;Marco Wagner;Niedermhle 117;01738;Dorfhain;1
5562;Automobile Irrgang eGbR;Dresdner Str. 16;01773;Altenberg;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T71, 11.00 Uhr;nan;nan;nan;nan
1308;AUTO OTTO;Dresdner Str. 5;02977;Hoyerswerda;1
nan;nan;nan;nan;nan;nan
nan;CB Anlief. T71, 10.45 Uhr;nan;nan;nan;nan
6002;FAMO Fahrzeug-und Motorenteile GmbH;Am Telering 1;03051;Cottbus;1
nan;nan;nan;nan;nan;nan
nan;BZ T2/11 Anlief. 11.30 Uhr;nan;nan;nan;nan
2132;AH Franke GmbH & Co.KG Radeb.;An der Ziegelei 11;01454;Radeberg;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T17, 12.00 Uhr;nan;nan;nan;nan
1048;AUTOTEILE BRNER;Wolkensteiner Str. 18;09514;Pockau - Lengefeld;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T17A, 11.45 Uhr;nan;nan;nan;nan
2907;Autechna Autoteile;Am Abrahamschacht 4;09496;Marienberg;1
1590;Fa. Flade Thomas;Rungstockstr. 43;09526;Olbernhau/Sa;1
nan;nan;nan;nan;nan;nan
nan;BZ T13 Anlief.11.45 Uhr;nan;nan;nan;nan
6001;FAMO Fahrzeug-und Motorenteile GmbH;Kleine Baschtzer Str. 1;02625;Bautzen;1
nan;nan;nan;nan;nan;nan
nan;FG Anlief. T17, 12.00 Uhr;nan;nan;nan;nan
6009;FAMO Fahrzeug-und Motorenteile GmbH;Brander Straáe 65;09599;Freiberg;1
nan;nan;nan;nan;nan;nan
nan;TA Anlief. T6, 12.00 Uhr;nan;nan;nan;nan
6005;FAMO Fahrzeug-und Motorenteile GmbH;Dewitzer Str. 77f;04425;Taucha;1
nan;nan;nan;nan;nan;nan
nan;PIR Anlief. 12.45 UHR;nan;nan;nan;nan
4646;Gustavs Autohof;Wittgensdorf Nr. 16;01731;Kreischa OT Wittgensdorf;1
40741;Autohaus Pirna GmbH;Knigsteiner Straáe 5;01796;Pirna;1
40672;Carzone Pirna;Lohmener Straáe 15a;01796;Pirna;1
40482;Kfz-Reparatur;Pratzschwitzer Straáe 220;01796;Pirna/Birkwitz;1
40138;Kfz-Service Hertling;Herbert-Liebsch- Str. 4;01796;Pirna-Sonnenstein;1
5288;Die-Autogesellschaft-Dresden.de;Hauptstraáe 1;01809;Heidenau;1
4231;Autohaus Olaf Streit;Ringstraáe 25;01809;Heidenau;1
40174;Autohaus in Berggieáhbel GmbH;Talstr. 4;01816;Bad Gottleuba - Berggieáhbel;1
40108;Autoservice Arnold;Talstr. 19;01816;Berggieáhbel;1
1480;ESW Autoservice GmbH;Knigsteiner Str. 46;01824;Leupoldishain;1
nan;nan;nan;nan;nan;nan
nan;W-14.00 Uhr Tour;nan;nan;nan;nan
4747;Lackwerk LW GmbH;Bremer Straáe 5;01067;Dresden;1
4117;Autohaus Zimmermann;Am Trachauer Bahnhof 9;01139;Dresden;1
5454;Die Meister;bodelschwingh strasse 1A;01159;Dresden;1
5454;Die Meister;Bodelschwinghstrasse 1a;01159;Dresden;1
4169;SachsenNetze GmbH;Fabrikstr.5;01159;Dresden;1
5236;MSM by HUBraum GmbH;Frbelstraáe 20;01159;Dresden;1
4522;Autoservice Reichert GmbH ;Kesselsdorfer Strasse 99 ;01159;Dresden;1
4179;Dresdner Reifen Zentrale GmbH;Lbtauer Strasse 34-38;01159;Dresden;1
5454;"Kfz-Betrieb ""Die Meister""";Lbtauer Strasse 54-56;01159;Dresden;1
4456;Silbermann Fahrzeugservice;Tharandter Strasse 63a;01159;Dresden;1
3044;ATW Fahrzeugteile;Frbelstr. 51a;01159;Dresden ;1
4339;Autohaus;Coschtzer Str. 1;01187;Dresden;1
4026;AUTO LUST;Krausestraáe 4;01187;Dresden;1
5530;Sgner's Fahrzeugtechnik;Burgstdter Str. 3;01219;Dresden;1
4295;Adrian Glckner Automobile GmbH;Dohnaer Strasse 103a;01219;Dresden;1
4812;Pauls Garage;Reicker Straáe 53;01219;Dresden;1
5209;Tom Tobisch;Strasse des 17.Juni 30;01257;Dresden;1
4326;Auto Trentzsch GbR;Bodenbacher Strasse 109;01277;Dresden;1
5549;Autohaus Borsbergstraáe GmbH;Borsbergstraáe 39;01309;Dresden;1
5284;Sternclassics Autoservice;Grenzstr. 9;01640;Coswig;1
4044;Autoreparaturwerk Freital KG;Cunnersdorferstraáe 12;01705;Freital;1
4855;KFZ-Meisterbetrieb;Dresdner Straáe 290;01705;Freital;1
4285;Autocenter Freital OHG;Dresdner Strasse 314;01705;Freital;1
5480;natur + stein ;Lutherstraáe 5a;01705;Freital;1
5192;Freie KFZ-Meisterwerkstatt;Poisentalstr. 12;01705;Freital;1
4507;FREIE KFZ-WERKSTATT;Poststrasse 3;01705;Freital;1
4318;Peugeot Bttner ;Steigerstraáe 1;01705;Freital;1
4615;Reifen Roespel GmbH;Wilsdruffer Straáe 7;01705;Freital;1
4723;KFZ-Werkstatt Auto-Gut;Poisentalstraáe 24;01728;Bannewitz;1
4331;FTT Fahrzeug Technik Tharandt;Dresdner Straáe 36b;01737;Tharandt;1
5342;Karosseriefachbetrieb Kirchner;Freitaler Straáe 8;01737;Tharandt/Groáopitz;1
4565;Marco Wagner;Niedermhle 117;01738;Dorfhain;1
nan;nan;nan;nan;nan;nan
nan;PIR Anlief. 14.45 Uhr;nan;nan;nan;nan
40672;Carzone Pirna;Lohmener Straáe 15a;01796;Pirna;1
4231;Autohaus Olaf Streit;Ringstraáe 25;01809;Heidenau;1
40174;Autohaus in Berggieáhbel GmbH;Talstr. 4;01816;Bad Gottleuba - Berggieáhbel;1
nan;nan;nan;nan;nan;nan
nan;DPD;nan;nan;nan;nan
2105;NPR of Europe GmbH;Siemensstr.56;70825;Korntal-Mnchingen;1
2980;Fa. Autohaus  Langenhan;Justus -Liebig Straáe 30;99087;Erfurt;1
nan;nan;nan;nan;nan;nan
nan;W-16.00 Uhr BAR;nan;nan;nan;nan
5023;Stockmann KFZ-Service;Cowaplast 28;01640;Coswig;1
nan;nan;nan;nan;nan;nan
nan;W-16.00 Uhr Tour;nan;nan;nan;nan
5236;MSM by HUBraum GmbH;Frbelstraáe 20;01159;Dresden;1
4456;Silbermann Fahrzeugservice;Tharandter Strasse 63a;01159;Dresden;1
4339;Autohaus;Coschtzer Str. 1;01187;Dresden;1
4026;AUTO LUST;Krausestraáe 4;01187;Dresden;1
4015;Autoservice Hartmann;Altreick 26;01237;Dresden;1
4448;Fahrzeugservice Kretzschmar;Marie-Wittich-Strasse 1;01237;Dresden;1
1226;Auto Jrgen Pfeiffer KG;Reicker Str. 91;01237;Dresden;1
4016;Autoservice Heinze GmbH;Dohnaer Straáe 119;01239;Dresden;1
5209;Tom Tobisch;Strasse des 17.Juni 30;01257;Dresden;1
5284;Sternclassics Autoservice;Grenzstr. 9;01640;Coswig;1
4795;p.r.o. Mobilien, Verwaltungs- ;Schachtstraáe 10 a;01705;Freital;1
5058;Schraubwerk Schulze;Straáe der MTS 1;01737;Braunsdorf;1
4565;Marco Wagner;Niedermhle 117;01738;Dorfhain;1
5288;Die-Autogesellschaft-Dresden.de;Hauptstraáe 1;01809;Heidenau;1
4231;Autohaus Olaf Streit;Ringstraáe 25;01809;Heidenau;1
40762;s-part Fahrzeug- u. Teilehandel;Mglitztalstraáe  76;01809;Mhlbach;1
nan;nan;nan;nan;nan;nan
nan;Anlief. T16, 18.00 Uhr;nan;nan;nan;nan
1308;AUTO OTTO;Dresdner Str. 5;02977;Hoyerswerda;1
nan;nan;nan;nan;nan;nan
nan;BZ T16 Anlief.18.00 Uhr;nan;nan;nan;nan
6001;FAMO Fahrzeug-und Motorenteile GmbH;Kleine Baschtzer Str. 1;02625;Bautzen;1
nan;nan;nan;nan;nan;nan
nan;CB Anlief. T16, 18.00 Uhr;nan;nan;nan;nan
6002;FAMO Fahrzeug-und Motorenteile GmbH;Am Telering 1;03051;Cottbus;1
